PaymentID,ApplicationID,ApplicationDate,TuitionPay,AccommodationPay,LivingExpensePay,ServiceFee,PaymentMethod
40486,220799,2/10/2025 0:00,21500,0,1500,1000,Bank Transfer
40487,86460,11/28/2023 0:00,11500,1500,1500,1000,Credit Card
40488,220803,10/21/2024 0:00,12500,1500,1500,500,Credit Card
40489,86463,3/10/2025 0:00,0,4000,1000,500,Bank Transfer
40490,220805,12/2/2024 0:00,10950,3000,1000,500,Cash
40491,86464,8/2/2024 0:00,0,600,2000,500,Bank Transfer
40492,86466,4/29/2025 0:00,0,0,1500,500,Bank Transfer
40493,220810,8/24/2024 0:00,6000,1500,1600,500,Credit Card
40494,220812,4/11/2025 0:00,3300,1500,2200,1000,Credit Card
40495,86479,11/13/2023 0:00,0,48,1500,500,Bank Transfer
40496,86484,4/28/2025 0:00,15000,400,1000,1000,Cash
40497,220825,3/18/2025 0:00,0,1500,1000,500,Bank Transfer
40498,86485,5/28/2024 0:00,0,1020,0,500,Bank Transfer
40499,86487,8/6/2025 0:00,0,0,0,500,Credit Card
40500,220828,7/23/2025 0:00,0,2250,2000,1000,Cash
40501,86489,1/6/2025 0:00,17475,1500,2200,1000,Credit Card
40502,86491,2/4/2025 0:00,0,1500,0,500,Credit Card
40503,220833,12/6/2024 0:00,0,3000,1500,500,Cash
40504,86497,7/19/2024 0:00,0,0,0,1000,Cash
40505,86502,8/14/2025 0:00,0,0,1000,500,Bank Transfer
40506,86506,8/21/2025 0:00,0,0,0,1000,Credit Card
40507,86508,6/11/2024 0:00,0,2500,1500,1000,Cash
40508,86511,11/27/2024 0:00,0,0,0,500,Bank Transfer
40509,86513,3/23/2025 0:00,0,1500,0,500,Bank Transfer
40510,220852,8/1/2024 0:00,0,0,0,500,Bank Transfer
40511,220853,12/23/2023 0:00,0,5400,1500,500,Cash
40512,86517,12/13/2024 0:00,4800,1500,1000,1000,Credit Card
40513,220857,2/4/2025 0:00,0,0,0,1000,Credit Card
40514,86522,9/25/2023 0:00,0,6600,1500,1000,Credit Card
40515,86525,1/21/2025 0:00,15000,400,1000,1000,Bank Transfer
40516,86530,1/5/2025 0:00,0,3000,1500,500,Cash
40517,86534,11/12/2024 0:00,0,1020,0,500,Credit Card
40518,220875,2/28/2025 0:00,0,600,2000,1000,Cash
40519,86539,4/24/2025 0:00,0,0,0,1000,Cash
40520,86540,1/15/2025 0:00,0,750,1500,1000,Bank Transfer
40521,86542,2/22/2025 0:00,0,250,1000,500,Bank Transfer
40522,220879,4/9/2025 0:00,0,400,2000,500,Credit Card
40523,86543,4/27/2024 0:00,0,78,1500,1000,Bank Transfer
40524,86544,2/7/2024 0:00,16000,900,1000,1000,Cash
40525,86547,6/29/2025 0:00,10000,500,1000,1000,Cash
40526,86548,12/7/2023 0:00,14000,4000,1000,1000,Bank Transfer
40527,220883,9/30/2024 0:00,0,600,1500,500,Cash
40528,86550,8/27/2025 0:00,0,5000,2050,1000,Credit Card
40529,86553,8/26/2025 0:00,0,1500,1000,500,Cash
40530,220889,8/15/2025 0:00,0,1000,1000,500,Cash
40531,220891,6/10/2024 0:00,0,0,0,1000,Cash
40532,86558,3/8/2024 0:00,0,1600,1000,1000,Bank Transfer
40533,86559,6/12/2024 0:00,0,1500,1850,1000,Cash
40534,86560,4/17/2025 0:00,7000,5500,1000,1000,Bank Transfer
40535,86562,8/16/2025 0:00,0,1500,0,1000,Credit Card
40536,220900,6/11/2024 0:00,0,60,0,1000,Cash
40537,86567,8/21/2025 0:00,0,0,0,500,Cash
40538,86568,3/18/2023 0:00,9000,1500,1500,1000,Bank Transfer
40539,86569,9/17/2024 0:00,0,900,1000,500,Bank Transfer
40540,86572,12/14/2023 0:00,11000,860,1500,1000,Bank Transfer
40541,86580,1/23/2024 0:00,0,0,1000,500,Credit Card
40542,220914,9/29/2024 0:00,0,0,0,1000,Cash
40543,86584,5/18/2025 0:00,0,0,0,1000,Cash
40544,86585,7/8/2025 0:00,12400,1500,1500,1000,Bank Transfer
40545,220918,6/30/2024 0:00,9000,900,1000,1000,Bank Transfer
40546,86586,6/30/2025 0:00,9000,1500,1500,500,Credit Card
40547,220919,7/25/2025 0:00,0,5400,1000,500,Bank Transfer
40548,86587,3/6/2025 0:00,27200,600,2450,500,Credit Card
40549,220921,1/13/2024 0:00,0,1020,0,1000,Cash
40550,86592,5/14/2025 0:00,0,0,0,500,Credit Card
40551,220927,4/2/2025 0:00,0,5000,1000,1000,Cash
40552,86602,3/2/2025 0:00,0,0,0,500,Bank Transfer
40553,220934,8/14/2025 0:00,0,4000,1500,500,Bank Transfer
40554,86604,7/18/2025 0:00,13000,3500,1000,1000,Cash
40555,220936,4/26/2025 0:00,0,0,0,500,Cash
40556,86605,8/15/2025 0:00,0,0,0,1000,Bank Transfer
40557,86608,7/6/2025 0:00,0,1020,0,500,Credit Card
40558,86610,2/21/2025 0:00,0,900,1000,1000,Bank Transfer
40559,86611,11/25/2024 0:00,30000,400,1000,500,Cash
40560,220942,9/5/2024 0:00,0,0,0,1000,Credit Card
40561,86612,10/17/2024 0:00,0,1500,0,1000,Credit Card
40562,220946,5/13/2024 0:00,13000,4900,1000,500,Cash
40563,220950,1/6/2025 0:00,0,0,1000,500,Bank Transfer
40564,86621,11/22/2024 0:00,24500,1000,1500,500,Credit Card
40565,86622,9/26/2023 0:00,0,0,0,1000,Bank Transfer
40566,86624,4/8/2025 0:00,30000,400,1000,500,Bank Transfer
40567,220956,5/5/2025 0:00,0,1000,0,500,Credit Card
40568,86627,3/23/2025 0:00,0,0,0,1000,Cash
40569,220957,8/9/2025 0:00,21500,450,1500,1000,Cash
40570,86629,7/15/2023 0:00,0,2250,2000,1000,Bank Transfer
40571,220959,9/27/2024 0:00,0,0,0,500,Bank Transfer
40572,86630,6/8/2025 0:00,0,4800,0,500,Credit Card
40573,86632,6/6/2024 0:00,0,2000,2300,500,Bank Transfer
40574,220963,8/20/2024 0:00,0,0,0,500,Cash
40575,220967,5/9/2024 0:00,0,0,0,500,Bank Transfer
40576,220969,7/1/2024 0:00,0,0,1000,1000,Credit Card
40577,220970,6/8/2025 0:00,0,1000,0,500,Cash
40578,86641,8/19/2025 0:00,11000,400,1000,1000,Bank Transfer
40579,86643,5/11/2025 0:00,8000,700,1500,1000,Credit Card
40580,86646,5/21/2025 0:00,0,0,2000,1000,Bank Transfer
40581,220977,9/3/2025 0:00,10500,1000,0,1000,Cash
40582,86648,5/22/2025 0:00,10500,250,1500,1000,Credit Card
40583,220978,9/29/2025 0:00,12500,1500,1500,500,Bank Transfer
40584,220983,12/21/2024 0:00,0,0,1500,1000,Bank Transfer
40585,86663,7/4/2024 0:00,0,600,2450,500,Bank Transfer
40586,220996,5/7/2025 0:00,11500,1000,1000,1000,Bank Transfer
40587,86669,9/26/2023 0:00,13000,4900,1000,500,Credit Card
40588,221000,9/9/2025 0:00,0,750,1000,500,Credit Card
40589,221001,8/8/2025 0:00,0,750,1500,500,Bank Transfer
40590,221002,11/21/2024 0:00,0,1020,0,500,Bank Transfer
40591,221003,12/17/2023 0:00,10250,1500,1500,500,Credit Card
40592,86677,2/23/2025 0:00,0,0,1000,500,Cash
40593,86678,3/17/2025 0:00,0,0,1500,1000,Bank Transfer
40594,86681,6/10/2025 0:00,1,1,1,500,Cash
40595,86684,12/14/2024 0:00,20000,10000,1000,1000,Credit Card
40596,86685,2/11/2025 0:00,0,0,0,1000,Bank Transfer
40597,221012,6/26/2025 0:00,0,0,2000,1000,Cash
40598,221013,2/6/2025 0:00,10250,1500,1500,1000,Bank Transfer
40599,221014,8/18/2025 0:00,21500,0,1500,500,Cash
40600,86688,9/22/2024 0:00,0,0,0,500,Bank Transfer
40601,221019,7/25/2025 0:00,0,400,0,1000,Bank Transfer
40602,221027,2/21/2024 0:00,0,2000,1500,1000,Bank Transfer
40603,221028,2/25/2025 0:00,7000,5500,1000,500,Bank Transfer
40604,86705,6/12/2024 0:00,12000,0,1000,1000,Bank Transfer
40605,86710,12/22/2023 0:00,0,0,0,500,Bank Transfer
40606,221035,5/3/2025 0:00,0,1000,1000,500,Credit Card
40607,221041,6/25/2025 0:00,0,2000,1000,1000,Bank Transfer
40608,221045,8/6/2024 0:00,29000,6600,2000,500,Bank Transfer
40609,86721,4/26/2025 0:00,15500,3000,1000,1000,Credit Card
40610,86722,6/14/2025 0:00,10000,0,2050,500,Cash
40611,86724,3/17/2024 0:00,0,0,0,500,Credit Card
40612,221049,9/18/2025 0:00,0,0,0,500,Bank Transfer
40613,86726,6/25/2024 0:00,0,1000,1000,500,Bank Transfer
40614,221052,4/25/2024 0:00,0,0,1500,500,Bank Transfer
40615,221054,4/29/2025 0:00,0,1000,0,1000,Credit Card
40616,86731,2/14/2025 0:00,15000,0,0,500,Bank Transfer
40617,86733,1/4/2025 0:00,0,0,0,1000,Bank Transfer
40618,86734,5/2/2024 0:00,0,1000,1000,500,Cash
40619,221058,8/18/2024 0:00,0,4900,1000,500,Bank Transfer
40620,86737,3/10/2025 0:00,0,1000,1000,500,Bank Transfer
40621,221061,8/1/2025 0:00,0,0,0,500,Credit Card
40622,221062,8/22/2025 0:00,13500,7500,1000,500,Credit Card
40623,221068,7/21/2024 0:00,0,600,2000,1000,Credit Card
40624,221070,11/23/2024 0:00,0,9000,1000,500,Cash
40625,221075,6/3/2025 0:00,2000,660,1500,500,Cash
40626,221076,1/28/2024 0:00,0,250,1000,1000,Bank Transfer
40627,86757,9/4/2025 0:00,12400,1500,1500,1000,Credit Card
40628,221082,12/12/2024 0:00,0,0,0,1000,Bank Transfer
40629,86762,4/22/2024 0:00,0,0,2050,1000,Credit Card
40630,86763,9/29/2024 0:00,7000,5500,1000,1000,Cash
40631,221087,6/8/2024 0:00,13000,1000,1000,500,Cash
40632,221088,9/14/2024 0:00,0,0,0,1000,Bank Transfer
40633,221089,12/15/2023 0:00,0,0,1500,500,Credit Card
40634,86772,7/9/2025 0:00,0,4000,1000,1000,Bank Transfer
40635,221095,7/31/2025 0:00,0,0,1500,1000,Credit Card
40636,221096,8/23/2025 0:00,0,0,0,500,Bank Transfer
40637,86774,7/26/2025 0:00,0,4900,1000,1000,Cash
40638,221099,11/5/2024 0:00,0,0,0,1000,Bank Transfer
40639,221104,3/18/2024 0:00,0,0,0,500,Cash
40640,221106,5/4/2025 0:00,0,0,0,1000,Cash
40641,221107,8/11/2025 0:00,0,1950,2400,1000,Credit Card
40642,221108,5/5/2025 0:00,0,1950,2400,1000,Bank Transfer
40643,221109,11/13/2024 0:00,0,0,1850,1000,Cash
40644,86791,3/23/2025 0:00,15000,0,0,500,Credit Card
40645,221113,3/28/2024 0:00,0,0,0,1000,Cash
40646,86797,11/25/2024 0:00,9000,1500,1500,500,Credit Card
40647,86800,12/11/2024 0:00,2000,5000,2050,500,Credit Card
40648,86801,5/18/2025 0:00,0,0,0,500,Cash
40649,221124,6/29/2025 0:00,0,0,1500,500,Cash
40650,86803,4/28/2025 0:00,0,600,2000,1000,Bank Transfer
40651,86804,4/13/2025 0:00,13000,4500,1000,500,Credit Card
40652,86810,4/7/2025 0:00,16000,900,1000,1000,Bank Transfer
40653,221132,9/2/2024 0:00,0,10800,500,500,Bank Transfer
40654,86813,3/31/2025 0:00,0,6600,2000,500,Credit Card
40655,221135,7/2/2024 0:00,93334,78,1500,1000,Bank Transfer
40656,221136,6/13/2025 0:00,0,0,0,1000,Cash
40657,86821,5/28/2025 0:00,16000,10000,1000,1000,Cash
40658,86823,4/25/2025 0:00,0,0,0,500,Credit Card
40659,221148,5/2/2025 0:00,33600,600,2450,1000,Cash
40660,86828,8/26/2025 0:00,0,0,0,1000,Cash
40661,86832,4/1/2025 0:00,0,0,2000,500,Bank Transfer
40662,86835,10/30/2024 0:00,0,3000,1000,1000,Bank Transfer
40663,221156,6/30/2024 0:00,0,0,0,500,Credit Card
40664,86840,4/28/2024 0:00,0,7500,1000,1000,Cash
40665,221159,11/2/2023 0:00,0,600,0,1000,Cash
40666,86841,8/30/2024 0:00,0,1500,0,1000,Credit Card
40667,221160,7/1/2025 0:00,0,400,0,1000,Credit Card
40668,86843,8/14/2025 0:00,13000,4500,1000,500,Credit Card
40669,221165,1/14/2024 0:00,35700,1500,2200,500,Cash
40670,86851,8/27/2025 0:00,12000,350,1000,1000,Bank Transfer
40671,86853,10/9/2024 0:00,0,1020,0,1000,Credit Card
40672,221174,11/19/2024 0:00,19950,1800,1500,1000,Credit Card
40673,221176,1/31/2025 0:00,0,1020,0,1000,Bank Transfer
40674,86862,7/30/2025 0:00,0,0,1000,500,Credit Card
40675,86863,12/6/2024 0:00,0,3500,0,500,Bank Transfer
40676,221180,9/13/2025 0:00,0,0,0,1000,Bank Transfer
40677,86864,6/27/2024 0:00,0,0,0,1000,Bank Transfer
40678,221182,12/20/2024 0:00,0,1000,1500,1000,Credit Card
40679,221183,3/29/2025 0:00,16000,900,1000,1000,Cash
40680,221186,8/15/2024 0:00,0,0,0,1000,Bank Transfer
40681,221187,7/8/2025 0:00,10500,250,0,500,Cash
40682,86876,6/3/2024 0:00,37000,400,1000,500,Cash
40683,221192,5/19/2025 0:00,0,0,0,500,Credit Card
40684,86877,2/6/2024 0:00,0,0,1000,500,Bank Transfer
40685,86878,8/27/2025 0:00,0,0,0,500,Cash
40686,221194,6/22/2025 0:00,10000,430,700,1000,Bank Transfer
40687,86879,5/15/2024 0:00,0,0,700,500,Credit Card
40688,221195,12/4/2023 0:00,0,450,1000,500,Bank Transfer
40689,86881,10/31/2023 0:00,0,900,1000,500,Cash
40690,221199,8/19/2024 0:00,0,0,0,1000,Cash
40691,221201,3/23/2025 0:00,0,0,0,500,Bank Transfer
40692,86889,12/23/2024 0:00,1000,5000,1500,500,Cash
40693,86890,10/29/2023 0:00,0,4500,1000,1000,Bank Transfer
40694,86892,7/8/2025 0:00,40000,36000,3000,500,Cash
40695,86894,6/16/2025 0:00,0,900,1000,1000,Credit Card
40696,221208,7/12/2023 0:00,1,1,1,1000,Credit Card
40697,86895,5/12/2025 0:00,0,5400,1000,1000,Bank Transfer
40698,221210,12/12/2024 0:00,0,1000,1000,500,Bank Transfer
40699,221220,10/27/2023 0:00,0,5300,1500,1000,Bank Transfer
40700,221221,7/4/2024 0:00,0,1200,1000,500,Cash
40701,221225,8/6/2025 0:00,0,1500,0,500,Bank Transfer
40702,221226,6/27/2025 0:00,0,0,1500,500,Bank Transfer
40703,221228,3/2/2025 0:00,0,7500,1000,1000,Cash
40704,221229,5/2/2025 0:00,12500,1500,1500,500,Cash
40705,221231,8/1/2025 0:00,0,1020,0,1000,Bank Transfer
40706,86923,12/21/2023 0:00,0,4000,2000,1000,Cash
40707,221233,6/8/2025 0:00,15000,400,1000,500,Cash
40708,221234,4/18/2025 0:00,0,4000,2000,500,Cash
40709,86927,12/1/2024 0:00,0,48,1500,1000,Credit Card
40710,86930,7/15/2025 0:00,0,0,0,500,Credit Card
40711,221239,2/11/2025 0:00,10800,250,1000,1000,Bank Transfer
40712,86933,4/17/2024 0:00,0,7500,1500,1000,Credit Card
40713,221240,1/21/2025 0:00,0,0,0,1000,Bank Transfer
40714,86936,6/22/2024 0:00,18500,0,1000,500,Credit Card
40715,86938,4/25/2025 0:00,0,0,0,1000,Cash
40716,221245,5/5/2025 0:00,0,5000,1500,500,Credit Card
40717,86941,9/5/2025 0:00,0,0,0,1000,Credit Card
40718,221251,7/14/2025 0:00,13500,0,1000,500,Credit Card
40719,221252,11/23/2024 0:00,12000,600,2100,1000,Credit Card
40720,221255,9/23/2025 0:00,0,0,1000,500,Credit Card
40721,86950,3/1/2025 0:00,0,750,1500,1000,Credit Card
40722,221256,6/30/2025 0:00,0,1020,0,500,Bank Transfer
40723,221259,8/16/2025 0:00,0,4500,1000,500,Credit Card
40724,221260,7/3/2025 0:00,0,0,0,500,Bank Transfer
40725,221264,8/29/2024 0:00,1000,0,1500,500,Cash
40726,221267,10/16/2024 0:00,0,0,2050,500,Cash
40727,86968,3/17/2025 0:00,5000,900,1000,500,Bank Transfer
40728,221273,2/24/2025 0:00,0,2250,2000,1000,Cash
40729,86973,4/30/2025 0:00,0,2500,1500,1000,Bank Transfer
40730,86976,2/10/2025 0:00,0,0,1000,500,Credit Card
40731,221281,7/16/2024 0:00,0,0,1500,500,Credit Card
40732,86981,5/18/2024 0:00,0,0,0,500,Cash
40733,86983,8/24/2025 0:00,0,0,0,1000,Credit Card
40734,221285,10/23/2024 0:00,15000,400,1000,500,Bank Transfer
40735,86984,7/23/2024 0:00,0,400,1500,500,Bank Transfer
40736,221286,9/5/2025 0:00,0,0,1000,1000,Bank Transfer
40737,221287,6/24/2025 0:00,0,1500,1850,500,Cash
40738,86986,7/27/2025 0:00,0,0,0,1000,Credit Card
40739,221288,12/12/2024 0:00,0,400,1000,500,Credit Card
40740,86988,6/5/2025 0:00,0,600,2000,500,Credit Card
40741,221290,7/5/2025 0:00,0,0,0,500,Cash
40742,86990,10/10/2024 0:00,0,1020,0,1000,Bank Transfer
40743,86992,11/9/2024 0:00,0,0,0,1000,Cash
40744,221294,4/9/2024 0:00,0,0,0,500,Cash
40745,221295,2/16/2024 0:00,0,1020,0,1000,Cash
40746,86994,7/16/2024 0:00,13500,5400,1000,500,Bank Transfer
40747,86995,8/11/2025 0:00,3000,1000,1500,1000,Credit Card
40748,221302,2/2/2025 0:00,0,4800,1500,1000,Cash
40749,87004,9/22/2025 0:00,0,0,0,500,Cash
40750,87006,9/9/2024 0:00,6000,450,1000,500,Cash
40751,221308,7/20/2023 0:00,12000,900,1000,500,Bank Transfer
40752,87008,5/25/2025 0:00,0,0,1000,500,Bank Transfer
40753,87013,1/2/2025 0:00,0,0,0,1000,Cash
40754,221313,2/7/2025 0:00,5000,5000,1500,500,Bank Transfer
40755,221314,9/12/2025 0:00,15000,400,1000,500,Credit Card
40756,221318,12/15/2024 0:00,0,900,1000,1000,Cash
40757,87025,3/9/2024 0:00,0,11000,1500,1000,Credit Card
40758,221328,11/10/2024 0:00,11500,1500,1500,1000,Cash
40759,87039,3/1/2025 0:00,6000,1400,1000,1000,Cash
40760,87041,7/20/2025 0:00,4600,154,1500,800,Cash
40761,221341,8/2/2024 0:00,0,0,0,1000,Cash
40762,87045,3/20/2024 0:00,24500,1000,1500,1000,Cash
40763,221343,2/24/2024 0:00,0,0,0,1000,Bank Transfer
40764,87047,10/8/2024 0:00,5000,900,1000,1000,Credit Card
40765,221344,1/15/2025 0:00,0,600,2100,1000,Credit Card
40766,221347,12/18/2024 0:00,0,8000,1000,1000,Cash
40767,87051,3/12/2025 0:00,0,0,700,1000,Cash
40768,221348,4/30/2025 0:00,0,5300,0,1000,Bank Transfer
40769,221353,9/30/2025 0:00,0,0,0,1000,Credit Card
40770,87057,12/17/2024 0:00,0,0,0,1000,Cash
40771,87060,1/19/2024 0:00,0,0,0,1000,Credit Card
40772,221358,4/19/2024 0:00,0,6600,2000,500,Bank Transfer
40773,87062,6/11/2025 0:00,0,0,0,500,Bank Transfer
40774,87079,6/5/2024 0:00,0,0,0,1000,Credit Card
40775,87084,7/6/2025 0:00,30000,400,1000,500,Cash
40776,221378,1/29/2025 0:00,0,78,1500,500,Credit Card
40777,87090,7/5/2024 0:00,0,0,2050,500,Cash
40778,221384,7/13/2025 0:00,13000,13000,1000,1000,Cash
40779,87092,5/19/2024 0:00,0,0,0,1000,Cash
40780,221385,8/24/2025 0:00,0,1020,0,1000,Cash
40781,87093,7/15/2024 0:00,0,600,1500,1000,Cash
40782,87095,5/23/2025 0:00,11500,1000,1000,500,Cash
40783,221390,4/18/2025 0:00,10500,1500,1000,1000,Cash
40784,87098,3/2/2025 0:00,7000,1750,1000,500,Credit Card
40785,221393,8/3/2024 0:00,0,0,0,1000,Cash
40786,221394,3/26/2025 0:00,0,0,1500,1000,Credit Card
40787,87105,7/22/2025 0:00,0,900,1000,1000,Cash
40788,221398,11/6/2024 0:00,0,1000,1500,1000,Credit Card
40789,221403,7/26/2024 0:00,0,20000,1000,1000,Credit Card
40790,87113,7/16/2024 0:00,0,0,0,500,Credit Card
40791,221406,5/15/2024 0:00,5000,900,1000,1000,Cash
40792,221410,4/22/2025 0:00,0,0,0,500,Cash
40793,221411,2/16/2025 0:00,0,4000,1000,500,Bank Transfer
40794,87123,8/16/2025 0:00,0,0,1000,1000,Credit Card
40795,87125,3/15/2025 0:00,20000,10000,1000,500,Bank Transfer
40796,87126,9/13/2023 0:00,0,1000,1000,1000,Cash
40797,87128,9/30/2025 0:00,0,0,0,1000,Credit Card
40798,221420,3/2/2025 0:00,10250,1500,1500,500,Credit Card
40799,221421,9/14/2025 0:00,0,0,0,1000,Bank Transfer
40800,87131,9/1/2024 0:00,11500,1000,1000,1000,Credit Card
40801,87132,2/24/2025 0:00,7000,400,1500,500,Cash
40802,221424,2/3/2025 0:00,0,750,1500,1000,Credit Card
40803,87134,9/18/2024 0:00,0,900,1000,1000,Bank Transfer
40804,221426,1/13/2024 0:00,88000,78,1500,1000,Bank Transfer
40805,87135,6/6/2025 0:00,12000,600,2100,500,Cash
40806,87139,5/4/2024 0:00,0,900,1000,1000,Credit Card
40807,221432,7/12/2025 0:00,0,1000,1000,500,Cash
40808,221435,2/10/2025 0:00,13000,4900,1000,500,Credit Card
40809,87144,5/28/2025 0:00,0,2500,1500,500,Bank Transfer
40810,87145,6/19/2025 0:00,11000,860,1500,1000,Cash
40811,221437,6/26/2025 0:00,12000,0,1000,500,Bank Transfer
40812,87147,7/21/2024 0:00,0,600,1500,500,Bank Transfer
40813,221441,4/30/2024 0:00,19950,1800,1500,500,Bank Transfer
40814,87152,7/16/2025 0:00,0,4900,1000,1000,Credit Card
40815,87156,9/3/2024 0:00,0,0,0,500,Bank Transfer
40816,87157,1/22/2025 0:00,0,1000,0,500,Credit Card
40817,87160,10/3/2024 0:00,0,0,1000,1000,Bank Transfer
40818,221452,8/13/2025 0:00,0,1020,0,500,Bank Transfer
40819,87162,12/28/2024 0:00,0,2500,1500,500,Bank Transfer
40820,221454,7/25/2024 0:00,12000,4900,1000,500,Bank Transfer
40821,87163,4/12/2025 0:00,0,400,1000,1000,Cash
40822,87166,2/22/2025 0:00,0,5400,1500,1000,Cash
40823,87167,1/22/2025 0:00,0,0,0,1000,Bank Transfer
40824,221460,6/8/2025 0:00,0,1000,1500,500,Cash
40825,87171,4/18/2024 0:00,100000,11000,1500,1000,Credit Card
40826,221462,10/11/2024 0:00,0,750,1500,500,Bank Transfer
40827,87183,3/10/2025 0:00,0,750,1500,1000,Credit Card
40828,221473,11/12/2024 0:00,0,1800,0,500,Cash
40829,87185,5/16/2025 0:00,13000,4500,1000,1000,Cash
40830,221478,10/13/2023 0:00,13000,4500,1000,1000,Credit Card
40831,221479,2/22/2025 0:00,20800,600,2450,1000,Bank Transfer
40832,87192,11/18/2023 0:00,0,6600,2000,1000,Cash
40833,87193,6/6/2025 0:00,0,0,0,1000,Bank Transfer
40834,221489,1/19/2025 0:00,0,750,1500,500,Bank Transfer
40835,221493,11/16/2024 0:00,0,1000,1500,500,Cash
40836,87205,8/16/2025 0:00,0,450,1500,500,Bank Transfer
40837,221494,6/14/2025 0:00,0,1500,1000,500,Bank Transfer
40838,87206,5/26/2025 0:00,0,0,1500,500,Cash
40839,87208,9/19/2025 0:00,0,750,1500,1000,Credit Card
40840,87209,6/6/2025 0:00,0,1,1,1000,Bank Transfer
40841,87211,9/3/2025 0:00,11500,1500,1500,1000,Bank Transfer
40842,87213,5/6/2025 0:00,11000,430,1500,1000,Cash
40843,221502,6/29/2024 0:00,15000,2000,2300,1000,Cash
40844,221505,7/15/2025 0:00,0,0,1500,500,Cash
40845,87218,11/12/2024 0:00,0,400,1500,500,Cash
40846,87222,2/12/2024 0:00,11000,860,1500,500,Credit Card
40847,221510,4/8/2024 0:00,16000,1000,1500,1000,Bank Transfer
40848,87223,3/27/2025 0:00,0,0,0,500,Cash
40849,221511,5/1/2024 0:00,10250,1500,1500,500,Bank Transfer
40850,221515,5/10/2025 0:00,0,0,0,500,Credit Card
40851,87228,2/28/2025 0:00,30000,400,1000,1000,Credit Card
40852,221517,4/3/2025 0:00,0,7500,1000,500,Bank Transfer
40853,87230,10/18/2023 0:00,6000,4900,1000,500,Cash
40854,221521,9/16/2024 0:00,0,1000,1500,1000,Cash
40855,221522,12/15/2024 0:00,0,1500,1500,500,Cash
40856,221525,2/4/2023 0:00,10500,1500,1000,1000,Credit Card
40857,221526,9/27/2025 0:00,0,0,0,500,Cash
40858,87240,5/21/2025 0:00,0,0,1000,1000,Credit Card
40859,87242,11/21/2024 0:00,0,0,1500,500,Credit Card
40860,87244,11/29/2024 0:00,0,0,0,500,Cash
40861,221531,8/7/2025 0:00,30000,400,1000,1000,Cash
40862,87245,7/6/2025 0:00,0,0,0,500,Credit Card
40863,221535,8/21/2024 0:00,10250,1500,1500,500,Bank Transfer
40864,87250,6/11/2024 0:00,29000,6600,2000,500,Credit Card
40865,221541,4/25/2025 0:00,0,0,1850,500,Bank Transfer
40866,87256,11/13/2024 0:00,0,1020,0,500,Credit Card
40867,221544,8/16/2025 0:00,3000,250,1000,1000,Bank Transfer
40868,87258,7/25/2024 0:00,30000,400,1000,1000,Cash
40869,87261,12/4/2023 0:00,0,0,0,500,Bank Transfer
40870,221548,7/30/2025 0:00,0,0,0,500,Bank Transfer
40871,87262,4/6/2025 0:00,12500,1500,1500,500,Cash
40872,221554,8/14/2024 0:00,0,1000,1000,500,Bank Transfer
40873,221556,8/22/2024 0:00,0,0,0,500,Credit Card
40874,221557,1/28/2025 0:00,0,900,1000,500,Credit Card
40875,87278,5/7/2025 0:00,7000,4800,1500,500,Credit Card
40876,87279,1/1/2025 0:00,7000,1750,1000,1000,Bank Transfer
40877,87280,7/12/2024 0:00,0,750,1500,500,Bank Transfer
40878,221565,9/10/2024 0:00,0,0,1500,1000,Cash
40879,221566,11/22/2024 0:00,0,5400,1000,500,Credit Card
40880,221567,11/27/2024 0:00,0,0,0,1000,Credit Card
40881,87284,11/3/2024 0:00,0,600,0,500,Bank Transfer
40882,221572,5/8/2025 0:00,0,0,1500,500,Bank Transfer
40883,87293,4/11/2025 0:00,18000,9000,1000,1000,Cash
40884,87296,2/17/2025 0:00,0,400,0,500,Bank Transfer
40885,87297,10/6/2024 0:00,16000,900,1000,1000,Cash
40886,87299,9/19/2025 0:00,6000,1800,1000,500,Credit Card
40887,87301,3/30/2025 0:00,0,5400,1000,500,Cash
40888,87302,10/10/2023 0:00,0,0,0,1000,Cash
40889,87305,3/12/2025 0:00,0,1500,0,500,Cash
40890,221591,7/2/2025 0:00,0,900,1500,500,Credit Card
40891,221592,8/15/2024 0:00,15000,0,1850,500,Cash
40892,221593,7/25/2025 0:00,33600,600,2000,500,Credit Card
